timestamp,open,high,low,close,volume
2026-05-23 07:00:00,1.3309,1.3319,1.3027,1.3135,15109.54568
2026-05-23 08:00:00,1.3108,1.3179,1.3071,1.3112,31359.798615
2026-05-23 09:00:00,1.3107,1.3176,1.3106,1.3176,1174.934861
2026-05-23 11:00:00,1.3221,1.3254,1.3221,1.3254,204.0625
2026-05-23 12:00:00,1.3249,1.3302,1.3249,1.3302,893.346987
2026-05-23 13:00:00,1.332,1.3347,1.332,1.3331,643.1893
2026-05-23 14:00:00,1.334,1.3399,1.3331,1.3391,20152.279621
2026-05-23 15:00:00,1.3414,1.3414,1.3357,1.3369,13015.932142
2026-05-23 16:00:00,1.3358,1.3397,1.3345,1.3375,28350.869113
2026-05-23 17:00:00,1.3373,1.3389,1.3357,1.3386,8437.542919
2026-05-23 18:00:00,1.3397,1.349,1.3397,1.3469,1684.955248
2026-05-23 20:00:00,1.3453,1.3736,1.3452,1.3736,3435.158871
2026-05-23 21:00:00,1.3754,1.3754,1.355,1.3612,3525.832227
2026-05-23 22:00:00,1.3555,1.3595,1.3555,1.3595,2182.307341
2026-05-23 23:00:00,1.358,1.3612,1.358,1.3584,120.207717
2026-05-24 00:00:00,1.3583,1.363,1.3583,1.3605,59.053565
2026-05-24 03:00:00,1.3611,1.3611,1.361,1.361,474.129257
2026-05-24 04:00:00,1.36,1.3641,1.36,1.3641,99.526342
2026-05-24 07:00:00,1.3613,1.3613,1.3591,1.3597,703.191887
2026-05-24 09:00:00,1.3628,1.3697,1.3628,1.3697,1132.592246
2026-05-24 10:00:00,1.3693,1.3693,1.3639,1.3664,13745.674221
2026-05-24 11:00:00,1.3663,1.3692,1.3611,1.3623,10806.995135
2026-05-24 12:00:00,1.3639,1.3639,1.3627,1.3627,507.268898
2026-05-24 13:00:00,1.3578,1.3578,1.3508,1.3525,693.354514
2026-05-24 14:00:00,1.3508,1.3508,1.3428,1.3476,22.499042
2026-05-24 16:00:00,1.349,1.3524,1.3481,1.3524,318.912413
2026-05-24 17:00:00,1.351,1.3542,1.35,1.3516,463985.13678
2026-05-24 18:00:00,1.3501,1.3506,1.348,1.3494,3820.696682
2026-05-24 20:00:00,1.3487,1.3487,1.3446,1.3462,908.320371
2026-05-24 21:00:00,1.3405,1.3412,1.3331,1.3362,3343.143015
2026-05-24 22:00:00,1.3512,1.3528,1.3481,1.3527,3970.41596
2026-05-25 00:00:00,1.3537,1.3541,1.3521,1.3521,2506.011054
2026-05-25 01:00:00,1.3519,1.3546,1.3492,1.3492,2688.76737
2026-05-25 02:00:00,1.3534,1.3534,1.3492,1.3492,21.69558
2026-05-25 04:00:00,1.3494,1.3563,1.3494,1.3563,824.078116
2026-05-25 05:00:00,1.3562,1.3585,1.3562,1.3583,1678.571285
2026-05-25 06:00:00,1.3576,1.3586,1.3576,1.358,1257.609925
2026-05-25 07:00:00,1.357,1.3594,1.3534,1.3594,11190.133122
2026-05-25 08:00:00,1.3583,1.3649,1.3564,1.3596,29154.106303
2026-05-25 09:00:00,1.3588,1.3617,1.3569,1.3607,5342.004418
2026-05-25 10:00:00,1.3602,1.3602,1.3591,1.3591,674.591018
2026-05-25 11:00:00,1.3602,1.3608,1.3581,1.3585,3771.015848
2026-05-25 12:00:00,1.3581,1.3581,1.356,1.356,1477.905091
2026-05-25 13:00:00,1.3565,1.3612,1.3565,1.3612,579.020794
